"","id","name","weight"
"7283","19599327","Jim Bessman",1
"7284","19603269","OPAffairs",1
"7285","19604028","Euan Rellie",1
"7286","19610059","Pennie McNulty",1
"7287","196109220","Chris Lynch",1
"7288","19615751","Healthcare 411 ",1
"7289","196195951","RWBNews:Gracie",1
"7290","19625943","Don Doornbos",1
"7291","19637821","Alan Lee Keyes",1
"7292","19657234","Asani Isapoet",1
"7293","196573660","BYUSportsCave",1
"7294","19660001","2NEWS Works for You",1
"7295","19671768","Beth McMullen",1
"7296","19672982","Brian LeCompte",1
"7297","19676294","David Colquhoun",1
"7298","196824385","Andy Barr",1
"7299","19683903","Erin Faulk",1
"7300","19686823","Brian Leskovec",1
"7301","196875453","Obama's My Guy!!",1
"7302","196881563","Brian Stoltz",1
"7303","19688275","OHSU Healthcare",1
"7304","19688992","Ron Paul",1
"7305","19693287","Brendan Maclean",1
"7306","197138903","Red Eye Pit Crew",1
"7307","197148550","Daryl Hopper",1
"7308","19739026","KOB.com Albuquerque",1
"7309","19740592","Nightline",1
"7310","19741048","#FFA23A",1
"7311","19747046","Republican Liberty",1
"7312","19753205","Chris Cervini",1
"7313","197542067","Rebecca Bromels",1
"7314","19758326","Judith",1
"7315","19759589","Chris",1
"7316","1976841","Jennifer 8. Lee",1
"7317","197763916","Robert Wenzel",1
"7318","19778050","WXYZ Detroit",1
"7319","19783437","My Florida Jobs",1
"7320","19785930","Trisha D Mitchell",1
"7321","19787579","Nick Jacob",1
"7322","19808025","Dianne Reum",1
"7323","19820708","Wayne Walker",1
"7324","198209056","1WhoStrays",1
"7325","19821723","Amanda Vaill",1
"7326","198257139","Ashley Collins",1
"7327","198260338","Rocky LaBarre",1
"7328","19826165","Craig Crawford",1
"7329","198280512","Justin L Pugh",1
"7330","19842383","Steve Leibforth",1
"7331","19846820","Matt and Luke",1
"7332","198511319","Kevin Landrigan",1
"7333","198526130","CongressmanJoePitts",1
"7334","198614401","Wisconsin Reporter",1
"7335","198641374","Diana McGinness",1
"7336","198646519","Don Charles",1
"7337","19870967","UPROXX",1
"7338","198728096","ACO Watch",1
"7339","19881665","Lauren DH",1
"7340","19891705","Today Trader",1
"7341","198945680","Rushette",1
"7342","19899344","IdaFlo",1
"7343","19905414","Desmond ",1
"7344","19908848","MancowMuller",1
"7345","199091254","NATIONAL",1
"7346","19912372","Mitt Romney in 2012!",1
"7347","19914661","Andrew Abdel-Malik",1
"7348","199256111","The Magdalene",1
"7349","19926671","Jon Bruning",1
"7350","19926675","RepKevinBrady",1
"7351","19926983","Federalist Society",1
"7352","19927280","WETM-TV ",1
"7353","19929362","Joe Barton",1
"7354","199306322","OSMHI",1
"7355","19937880","Orit Sklar",1
"7356","199399954","WhatHappenedToHope",1
"7357","19949951","Aimee Thorne-Thomsen",1
"7358","199500651","John Stephen Dwyer",1
"7359","19950642","Patricia Bynes",1
"7360","19970604","seandrankin",1
"7361","199779626","Steve Balestrieri",1
"7362","19990541","Siobhan Blackwell",1
"7363","19991326","Creigh Deeds",1
"7364","199924232","The Caring Grandma",1
"7365","19993433","Lkweirgal",1
"7366","20009204","Arlen Williams",1
"7367","20020575","Health Care Caucus",1
"7368","200229759","Rasha MK",1
"7369","200317433","David McDonald II",1
"7370","20035464","William Moore",1
"7371","20053279","Staff",1
"7372","200538442","Prepper Central",1
"7373","20063350","chris morrell",1
"7374","20064348","N. Catholic Register",1
"7375","20067285","Drug Store News ",1
"7376","20073874","Examiner Politics",1
"7377","200803310","Forbes Daily",1
"7378","20082926","Toi Green",1
"7379","20085385","Liz Bartolomeo",1
"7380","20088666","Rep Cliff Stearns",1
"7381","200906330","Barbara McGreger",1
"7382","20091551","Bonzer Wolf""",1
"7383","20093403","Florida Medical Asso",1
"7384","20109439","Kate Bolduan",1
"7385","20110424","Franchesca Ramsey",1
"7386","20121960","Sarah Felts",1
"7387","201323592","Shannon",1
"7388","201531597","Support Biden",1
"7389","20167623","Gregory Piatetsky",1
"7390","20167716","Andy Bechtel",1
"7391","20170550","Nebraska Appleseed",1
"7392","20173312","Evan",1
"7393","20180101","WBAL Radio",1
"7394","20183602","Mrs Mackenzie ",1
"7395","20193926","Lisa Bonchek Adams",1
"7396","20214956","David Heyburn",1
"7397","20215316","Thomas Del Beccaro",1
"7398","202276509","Charlotte Jobs USA",1
"7399","202282048","sharonM",1
"7400","20241874","David Lieb",1
"7401","20245275","Lauriana Mae",1
"7402","20249779","Gregory Henschel",1
"7403","20252684","Mike",1
"7404","202561864","Quinn Stretton",1
"7405","202759893","RebeccaKirsznerKatz",1
"7406","20287368","Patriots Heart ",1
"7407","20287372","Oregonian Omamas",1
"7408","20295763","Bob Owens",1
"7409","2030711","Matt Stoller",1
"7410","20310781","Aryka Chapman",1
"7411","20344756","Morey Schapira",1
"7412","20364178","Arawis",1
"7413","203672578","Sarah Lewis",1
"7414","203765012","ConnieL",1
"7415","20384533","Michael Coleman",1
"7416","203915786","Robby Boswell",1
"7417","204019617","Peter Tucci",1
"7418","20405322","Lyn Su",1
"7419","204176679","The Political Hat",1
"7420","20421430","Denise",1
"7421","20438527","Bodo Toadfoot",1
"7422","20442002","Susan J. Demas",1
"7423","20443388","Mary G.",1
"7424","20444463","U.S. Sen. Dick Lugar",1
"7425","20448324","Scott & White",1
"7426","20453211","mark seibel",1
"7427","20453786","Tamia",1
"7428","204540648","Jared Hunt",1
"7429","204547123","Chloe Schama",1
"7430","204553828","Brian Ezzelle",1
"7431","20455625","Esquire Magazine",1
"7432","20473251","Matt Isaac",1
"7433","20474813","Domenico Montanaro",1
"7434","20488985","Amelia",1
"7435","20494124","Emily Fisher",1
"7436","20518313","Vesta Jones",1
"7437","20521828","Helen Zille",1
"7438","20524094","Mark Sharpe ",1
"7439","20529924","PA Budget and Policy",1
"7440","20531376","United Way Nashville",1
"7441","205336320","Victoria R Coley",1
"7442","205347799","Jamal Smith",1
"7443","20539213","Merle",1
"7444","20545793","Rep. Kurt Schrader",1
"7445","20546557","NPPA",1
"7446","20548751","RETN",1
"7447","20552442","Cristina Silva",1
"7448","20555376","Kill Rock Stars",1
"7449","205584694","Americans4Healthcare",1
"7450","205732079","Renton Patch",1
"7451","205753091","Peter Schiff",1
"7452","20576362","Justinian ",1
"7453","205789121","Money Magazine",1
"7454","20579845","Roger Kimball",1
"7455","20606810","Cherie Boeneman",1
"7456","20608068","Janet Cho",1
"7457","206165796","Saeful Basit",1
"7458","20616597","Iowa Policy Project",1
"7459","20616741","Steve Schale",1
"7460","206191344","Captain SKA",1
"7461","20623035","Dan",1
"7462","20624061","News-Leader",1
"7463","20624714","newsandtribune",1
"7464","20655334","JoAnne ",1
"7465","20658902","Rick London",1
"7466","206592683","Siren of Brixton",1
"7467","20659789","Neal Obermeyer",1
"7468","20675363","Goldtwatter ",1
"7469","20678014","The Maverick",1
"7470","206794690","Sean Arther",1
"7471","206822202","Justine ",1
"7472","206838423","Jazmine",1
"7473","20686808","ctmommy",1
"7474","2068871","Nick Murto",1
"7475","206932128","MyFDL",1
"7476","206944855","North Group",1
"7477","20696239","Mike Stroyan",1
"7478","20707060","Animaljunkie",1
"7479","20710226","Matthew Alexander",1
"7480","20719070","Roberta Vaubel",1
"7481","20720763","MD Mroczkowski JD",1
"7482","20731746","Enhanced Politic's",1
"7483","20737589","MHarvey",1
"7484","20743885","RedIndianGirl",1
"7485","20754633","Todd Gregory",1
"7486","20763344","Women's Day",1
"7487","207665347","Charles A. Bush",1
"7488","20769870","Tony Jurkovich",1
"7489","207800559","Jeff Jara",1
"7490","207819444","patty",1
"7491","20786079","Chris Davey",1
"7492","20786801","mike murphy",1
"7493","207880710","ActivistMode.com",1
"7494","20789905","Jon Wozniak",1
"7495","20792657","Mike Gonzalez",1
"7496","20802386","HealthCareForAll NY",1
"7497","208058457","UK Uncut",1
"7498","208136331","D Burns",1
"7499","20819691","J.R. Rogers",1
"7500","20821227","Leticia Ramirez",1
"7501","20824193","R Berlin",1
"7502","20829672","_____ Hussein Obama",1
"7503","20831031","Matt Freeman",1
"7504","20832374","Meredith Clark",1
"7505","20834145","Conservagent1",1
"7506","20851833","American Health",1
"7507","20857368","Jimmy Kelly",1
"7508","208585249","90.1FM WABE ",1
"7509","20861949","KeystoneReport",1
"7510","20862426","Rhonda Blair",1
"7511","208756528","dead_mouse_squeak",1
"7512","20881939","Previs or Previnardo",1
"7513","20883703","Matt Connelly",1
"7514","20884200","Jen ",1
"7515","20891103","Carol Hirsh",1
"7516","20892381","Reynaldo Macias",1
"7517","209215642","NAH",1
"7518","209217893","Carol Steckel",1
"7519","20930950","FloridaJewel",1
"7520","20937093","Ahava Leibtag",1
"7521","20937227","Jen M",1
"7522","20939349","RWBEagle",1
"7523","20952906","Mike Murray",1
"7524","20954885","Doug Sovern",1
"7525","209627462","Attorney At Large",1
"7526","20963802","Palin Twibe",1
"7527","20967874","Chris Lloyd",1
"7528","209693045","David Miller",1
"7529","209704218","ACRIA",1
"7530","20970735","Justin W. Williamson",1
"7531","2097571","CNN International",1
"7532","209771034","Chenagrrl",1
"7533","20981234","Michelle ",1
"7534","20998770","Rants Outloud",1
"7535","21005767","Josh Eidelson",1
"7536","21006109","CW",1
"7537","210071271","Founding Ideals",1
"7538","21011204","Bill Wilson",1
"7539","210127211","Stun",1
"7540","21015255","Edith Asibey",1
"7541","210170910","Leanne",1
"7542","21019801","Dominic Orlando",1
"7543","210292449","Aaron E. Jordan",1
"7544","21040094","Bryan Longworth",1
"7545","21048697","grpress news feed",1
"7546","210599866","Priority Seating",1
"7547","21074498","Francis Choe",1
"7548","21077860","Pamela Ross",1
"7549","210825426","History Magazine",1
"7550","21089879","Brendan Marc Byrne",1
"7551","21093088","Kate Goodman",1
"7552","21094604","Democrats.com",1
"7553","21111999","Robin Jackson",1
"7554","21113258","Jayne a",1
"7555","21114659","Foreign Affairs",1
"7556","211166787","WEF;Kenya Send Oback",1
"7557","21120011","Justin Abraham",1
"7558","21120674","Katie Groke Ellis",1
"7559","211221146","David Mcnabb",1
"7560","211225407","Job Party",1
"7561","21125133","Morgan Murphy",1
"7562","21132620","fishingmaniac",1
"7563","21133845","Peter Dahlen",1
"7564","211345057","Sasha",1
"7565","21146211","Michael Muskal LAT",1
"7566","211468771","Roxana Rudzik-Shaw",1
"7567","21149200","Elizabeth Montgomery",1
"7568","21152643","iuubob",1
"7569","21156120","Anthony W. Walker",1
"7570","211565054","Hitup",1
"7571","21156659","IowaDemocraticParty",1
"7572","211575809","Students4Romney",1
"7573","21166061","Gabi Carnivali",1
"7574","21178616","Mary Jane Stevenson",1
"7575","211848704","Ahram Online",1
"7576","21187896","Marie Ennis-O'Connor",1
"7577","211882018","Stacie",1
"7578","21193261","Aimee Mann",1
"7579","211939351","D. Arthur Watson",1
"7580","211990186","Sam J DeMeo",1
"7581","212037622","Steven Preece",1
"7582","21213641","Airborne Legume",1
"7583","21227559","The Body",1
"7584","212317507","RALTIG",1
"7585","212430911","Mary Graham",1
"7586","21255091","Pauline Dawson",1
"7587","212634966","Brian Milleville",1
"7588","212640242","Melissa Ortiz",1
"7589","212645955","Tammy B",1
"7590","212767499","stans ÿ ",1
"7591","21277898","Bill Wong",1
"7592","21280367","kiliffe",1
"7593","21281289","Debra Jones",1
"7594","21286108","Robert Stacy McCain",1
"7595","21303400","Adam Kirsch",1
"7596","213038249","KrustyAllslopp",1
"7597","21305315","mitrebox",1
"7598","21305855","Roman Stauffer",1
"7599","21306875","Bonney Kapp",1
"7600","21307076","Susan Page",1
"7601","213111060","Anita's TeaParty",1
"7602","21312077","Charles Rangel",1
"7603","21313357","WA Attorney General",1
"7604","213184329","Wanna Scream",1
"7605","21323705","Peggy T.",1
"7606","213391139","Healthcare Jobs",1
"7607","21343058","Pete Seat",1
"7608","213478678","Connecticut News",1
"7609","21348611","Parula Blue",1
"7610","213487450","@SpaceCoastLaw",1
"7611","21351067","Tiffani El Dawn Mims",1
"7612","21352055","Bonnie Sonder",1
"7613","21366669","MN Budget Project",1
"7614","213722368","Future Journalism",1
"7615","213733488","Lauren Parker",1
"7616","213749631","SCAREric Colossal",1
"7617","21378057","Joe Kildea",1
"7618","21393","Rachel Fershleiser",1
"7619","21404691","Mark Burgess",1
"7620","21405623","USA TODAY College",1
"7621","21412739","Chronicle-Telegram",1
"7622","21417832","Stand In The Gap",1
"7623","214206294","Jordan Ashby",1
"7624","21426579","HuffPost Voces",1
"7625","21426931","Samuel Sero",1
"7626","21427953","A. N. Devers",1
"7627","214313750","Anthony V. Caraffa",1
"7628","21444680","mary ",1
"7629","21452918","P. LR",1
"7630","214617763","Lt. Gov. Mark Darr",1
"7631","214620546","Fox Small Business",1
"7632","21462284","Scott Taylor",1
"7633","214768905","Nina Sanderson",1
"7634","21492467","Vermont Public Radio",1
"7635","214998480","WellCare Foundation",1
"7636","21506792","Amanda ",1
"7637","21509532","Chloe on 95.1 WAPE",1
"7638","21511566","billybatter",1
"7639","21512383","OPB",1
"7640","215136224","Deb G. ",1
"7641","21513627","#topprog",1
"7642","21517481","Christopher Metzler",1
"7643","21522446","Desert Defender",1
"7644","215258825","Adam Ford",1
"7645","215272354","§",1
"7646","21533462","Tony Thomas",1
"7647","21541022","John Smith",1
"7648","21543060","Brittany Wilson",1
"7649","21543751","lovemymotherjuggs",1
"7650","21545704","Julienne Cross",1
"7651","21551281","Jamarr Brown",1
"7652","215528683","Matt Skala",1
"7653","21553731","Larry Livermore",1
"7654","21566521","Vincent P. Villano",1
"7655","215678508","Undiagnosed Humour",1
"7656","21568657","Marshajane Thompson",1
"7657","21572898","Common Sense",1
"7658","215819923","Kate",1
"7659","21584887","PortCityPisces",1
"7660","21590456","Elayne C. Burke",1
"7661","21599112","David Bazan",1
"7662","21599979","Nehemiah Thomas",1
"7663","21610871","holly",1
"7664","216119872","Ashley Bryant",1
"7665","21614386","Nellie B Sires",1
"7666","216177867","Freedom Fighter ",1
"7667","21619958","Paula",1
"7668","21631487","Augustine 25",1
"7669","21635378","Tarol Hunt",1
"7670","21637092","Yaron Brook",1
"7671","216481299","Governor Mark Dayton",1
"7672","21655390","Phil",1
"7673","216561239","Andrew Staroska",1
"7674","21662996","AcademyHealth",1
"7675","21669997","Randy Tobler",1
"7676","21677283","Mason Harrison",1
"7677","216799530","Annalyn Censky",1
"7678","21680103","5053N4",1
"7679","21683908","Stitcher Radio",1
"7680","21697217","Andee of Whimsy",1
"7681","21703120","Amy D. Howell",1
"7682","21704353","Robert Elens",1
"7683","21704949","Jeff Hauser",1
"7684","21705181","Laurel Davila, CPA",1
"7685","21708035","Terri",1
"7686","217112314","NET News",1
"7687","21718571","Free Speech TV",1
"7688","21721599","Joe",1
"7689","21724904","Catherine ",1
"7690","21728105","Jill June",1
"7691","217284148","Austan Goolsbee",1
"7692","217299191","Fear and Voting",1
"7693","217548189","Right Wing Quotes",1
"7694","217554891","Emily Barson",1
"7695","21762433","AFP KS",1
"7696","21766435","YNN-CNY, NNY, S-Tier",1
"7697","21768232","Kathi   ",1
"7698","21768343","Veronique de Rugy",1
"7699","21770233","Public_Interest_NC9",1
"7700","21778016","Bureaupat",1
"7701","21783950","Disability.gov",1
"7702","21785414","Paul Hays",1
"7703","21786687","Anne Potts",1
"7704","217870954","MichaelAnthony Scott",1
"7705","21789117","PostBourgie",1
"7706","217927832","Lucia Mora",1
"7707","217994278","AARA JAHAAN",1
"7708","21799563","Mergers&Acquisitions",1
"7709","21800157","NFMidAtlantic",1
"7710","21807420","David Brown",1
"7711","21816539","The Lost Ogle",1
"7712","218320239","Gilbert Luna ",1
"7713","21833728","Brasilmagic",1
"7714","21842781","Dan Berman",1
"7715","21848018","Louis Peitzman",1
"7716","218576799","Sue Barnhart",1
"7717","218601671","Martha Dalton",1
"7718","218623806","Jenn Cohen",1
"7719","21866842","Greg Laden",1
"7720","21873215","Graham Carter",1
"7721","21873714","ANA GOVA",1
"7722","21874459","John Birch Society",1
"7723","218755165","Warm Southern Breeze",1
"7724","21876878","E Hardy",1
"7725","21878635","Arlette Saenz",1
"7726","21883871","Sarah Steelman",1
"7727","21884322","Gareth Glynn Ash",1
"7728","218895881","James Parker",1
"7729","218975278","Jennifer Rubin",1
"7730","21899643","AsilisArt",1
"7731","219016332","Crowe Horwath News",1
"7732","21902874","Population Action",1
"7733","21905301","CBS Live Feed Update",1
"7734","219090230","D. Brett Tubbs",1
"7735","219138043","SarahPalinSux",1
"7736","21925787","Craig Robinson",1
"7737","21944257","Jim Ehlen",1
"7738","21949200","Robert Stultz",1
"7739","21959317","Debra Hendrix",1
"7740","21973078","Debbie Schlussel",1
"7741","21978873","Joseph 47% Higgins",1
"7742","21981121","J Kane",1
"7743","219855077","Ant Bonsignore",1
"7744","21988432","Lightnin' James",1
"7745","220175178","The Penthouse Newz",1
"7746","22017602","Shibani Joshi",1
"7747","220209472","Joe Herring",1
"7748","22023222","Gwendolyn Mink",1
"7749","22024031","Monte Hershberger",1
"7750","22025986","Buzz Jacobs",1
"7751","22029194","Jennifer Davis",1
"7752","22033805","Tim Graham",1
"7753","220340950","Janice for Mitt µW7",1
"7754","22036237","Bella Versace",1
"7755","22037129","Donna Cahill",1
"7756","22037660","Tichina Arnold",1
"7757","22042903","Diamond In The Rough",1
"7758","220434357","Today's Bullshit",1
"7759","22052979","Laurie C",1
"7760","22055109","Steve Doocy",1
"7761","22059613","june renner spence",1
"7762","22061709","Kevin Hoffman",1
"7763","22066346","Evan Howard",1
"7764","220725366","Angela Cristiani",1
"7765","22075867","Beacon Center of TN",1
"7766","22080808","David Williams",1
"7767","22093595","Politicker",1
"7768","22100682","Ruth",1
"7769","22101479","T Shawn ",1
"7770","22103425","Rebecca Chalif",1
"7771","22108107","Jennifer",1
"7772","22109355","Joshua Miller",1
"7773","2211081","phillip anderson",1
"7774","221140787","Health 2.0 Europe",1
"7775","22117639","USASLUMDOG",1
"7776","221180607","Peace Ecology Love",1
"7777","221260532","Katie Sanders",1
"7778","221390502","Robert W Rommel",1
"7779","22141596","Gillian Beattie",1
"7780","221422356","Katie Thompson",1
"7781","221447516","Sandy Adams",1
"7782","22154089","Steve Labins",1
"7783","221553129","Brandon Pearce",1
"7784","22162815","Douglas Herbert",1
"7785","22166136","Sal Gentile",1
"7786","22167996","Deloitte LLP",1
"7787","221749428","Maggie's Bear",1
"7788","221792092","Nita Lowey",1
"7789","22182880","steve lindenberg",1
"7790","221855514","Allie Doherty",1
"7791","221865069","Rina Laxmi Shah",1
"7792","22187085","Citizens for Ethics",1
"7793","22190567","CBC-The Current",1
"7794","22192635","skippy the bkroo",1
"7795","22197719","Jeanne Newman",1
"7796","22198749","Carla Bond",1
"7797","22203756","Mike Pence",1
"7798","222129328","jeff reznik",1
"7799","22222325","Andy Cobb",1
"7800","22225649","Michi I.",1
"7801","22228637","DGiant",1
"7802","222494373","Saskia Leggett",1
"7803","22253327","K",1
"7804","222565150","Evil Demon 501",1
"7805","22260616","Katy Baliya",1
"7806","22260999","Lisa Tozzi",1
"7807","22264801","Lili Ann Fuller",1
"7808","22266155","Andrea Miller",1
"7809","22276141","Dave Briggs",1
"7810","22282711","College Magazine",1
"7811","222860238","Duke Zuma",1
"7812","22289130","Marge Monahan Burney",1
"7813","22290807","murmur55",1
"7814","22292430","Ljiljana",1
"7815","22298545","Kyle Rogers",1
"7816","222985500","Mike Conrad",1
"7817","22313816","ListKeeper",1
"7818","223181745","Jacob Miller",1
"7819","223201824","Bill ",1
"7820","223301580","DASHBURST",1
"7821","22330423","Colin A Curtis",1
"7822","22340475","Robien Christie",1
"7823","223548772","Salinas Jobs USA",1
"7824","22362095","Bryan Fischer",1
"7825","223623886","- Comrade Alex -",1
"7826","22364415","Jon Golnik",1
"7827","22365619","NOW for Romney! ",1
"7828","22366686","Dana",1
"7829","223708368","PinkDragonSlayer",1
"7830","2237371","Frederick Parkinson",1
"7831","22375126","CMORTOLANI",1
"7832","223774163","Steven Dick",1
"7833","22394806","Earl Worthington",1
"7834","223978695","Gavin Aronsen",1
"7835","22400922","Andrew S. Meyer",1
"7836","224066134","Nick Strippoli",1
"7837","22406871","Lafferty",1
"7838","22407074","Freedomwarrior ",1
"7839","22408173","Zig Zichterman ",1
"7840","22409689","Priscilla Schroeder",1
"7841","224294785","Rep. Martha Roby ",1
"7842","224351791","Ben Swann",1
"7843","224383563","Greg Griffin",1
"7844","22440812","adagioforstrings",1
"7845","22444670","Bryan Horwath",1
"7846","22451130","Calibeep",1
"7847","22456513","Erin Wagner",1
"7848","224610761","NJ Citizen Action",1
"7849","224749835","liane gomersall",1
"7850","224772679","Daniel Rajaiah",1
"7851","224909420","Carol Fitzpatrick",1
"7852","22498181","Tom Cronin",1
"7853","22498322","Human Rights Program",1
"7854","224986684","P Burton",1
"7855","225048399","dennis rasile",1
"7856","22523087","Jim Cooper",1
"7857","22524761","Brian Levin",1
"7858","22528832","Lindsay Janeway",1
"7859","225387249","Adam Adamek",1
"7860","22539870","Hannah Snow",1
"7861","225413207","ladywolfcub",1
"7862","2255","Chip Hayner",1
"7863","225516033","J-S Poupart",1
"7864","22556717","Danny Baranowsky",1
"7865","225625081","simplynonna eeee",1
"7866","22566034","karen fenton",1
"7867","225707949","snoopervizion",1
"7868","225887255","P. ",1
"7869","22597474","Ellie Twits",1
"7870","226017450","Dustin Calliari",1
"7871","226097732","Justin Shaw",1
"7872","22614637","Shelley Ahlersmeyer",1
"7873","226159045","Dirty Nimbus",1
"7874","226249905","KCGibbons",1
"7875","226461047","$JDD$",1
"7876","226550178","Redacted, No Longer!",1
"7877","22655150","Rhonda Abrams",1
"7878","22658445","marcel pacatte",1
"7879","22675685","Patricia DiCarlo",1
"7880","22676022","MarriageEquality USA",1
"7881","226835460","Silvermoon820",1
"7882","22687311","Cindy Adams",1
"7883","22691359","marcus baram",1
"7884","226979166","IND Progressives",1
"7885","22709100","Dr. Wade Grindle MD",1
"7886","22714473","KATC TV3",1
"7887","22715186","Heather Smith",1
"7888","227409764","YDSUSA",1
"7889","22741110","WTBY Rep-Am Watch",1
"7890","22744510","Abby Rapoport",1
"7891","227455591","Gwilliam Law Firm",1
"7892","22745722","Alex Coelho",1
"7893","22749632","Scott Feinberg",1
"7894","227718656","Senor Cardgage",1
"7895","22772264","Carol Lee",1
"7896","227778759","dmc",1
"7897","22789766","NEA Today",1
"7898","227928961","Mayra Mejia ",1
"7899","227929170","Samir Rathod",1
"7900","22795984","Holly Mosher",1
"7901","22799013","MEDSYNTRIX",1
"7902","22804904","Robert Hill",1
"7903","228124296","Shooter Dylan",1
"7904","228153978","Andrew Sherwood",1
"7905","228201946","Hunter Mason",1
"7906","22822556","Diane Murphy",1
"7907","22830817","Lisa Fager",1
"7908","22843047","Rob Harris, SPHR",1
"7909","228448495","Sam Thiessen",1
"7910","22846618","lehi",1
"7911","22858576","David Leibowitz",1
"7912","22861410","Tim Seibel",1
"7913","228634452","Righting Our Consent",1
"7914","22867076","AutismWonderland",1
"7915","22872643","kelly oxford",1
"7916","22875103","Caroline Wren",1
"7917","22876454","Christopher Licata",1
"7918","229124094","AIDS Interfaith Ntwk",1
"7919","22914905","Eagle Forum",1
"7920","229153740","Editor Su",1
"7921","229197216","Rep David Schweikert",1
"7922","229219088","Julianne Moore",1
"7923","22922889","Rob Griffiths",1
"7924","22930592","Michael Rizzo",1
"7925","22936237","Carol  ",1
"7926","22937104","IFA",1
"7927","22961914","Barbara Tucker",1
"7928","22965995","Scott Lake",1
"7929","22977419","Jody ",1
"7930","22984882","Sassafras~Knob ",1
"7931","22988800","Adam Banks",1
"7932","229997956","MedCrunch",1
"7933","230263282","Emmie Noland",1
"7934","23027134","Lauretta Peterson",1
"7935","23027648","Lorin",1
"7936","23034673","Hemant Mehta",1
"7937","23035189","Michael LaPlante",1
"7938","23038023","ComfyPaws""",1
"7939","230747875"," Tom",1
"7940","23078405","Tom Mach",1
"7941","23079146","PPA",1
"7942","23094787","Arlene Weintraub",1
"7943","230976171","Karl Oczkowski",1
"7944","23101159","Azina",1
"7945","23105172","Natl LGBT Cancer Net",1
"7946","23106546","PK",1
"7947","231094495","Zach Green",1
"7948","23118937","Dr. T.",1
"7949","23121519","Connie Mack",1
"7950","23134706","Executive Director",1
"7951","23141473","Calvin",1
"7952","23150156","#ABE4 11.22.12 ",1
"7953","231559272","Christie VH",1
"7954","23157055","Savannah",1
"7955","231577944","The Bader Nation",1
"7956","23167983","Yasmin Sadeghi",1
"7957","23169856","Mark Darr",1
"7958","231854033","Peter Shumlin",1
"7959","231862607","PennyStockBuffet",1
"7960","23188555","StarOfLiberty",1
"7961","231927698","Denis O'Hayer",1
"7962","23195276","Healthcare Channel",1
"7963","23196051","Robert Loerzel",1
"7964","232191119","Paul's Position",1
"7965","23220731","Penny's Pantry",1
"7966","23224741","Joe Krause M.S. ",1
"7967","232287852","Our Silver Ribbon ",1
"7968","23241036","Joanne Mayo",1
"7969","23260973","Sarah Fidelibus",1
"7970","232616152","Dave McW",1
"7971","232720119","_\|/_ ",1
"7972","23274081","Deborah Klein Walker",1
"7973","23274766","Yue Dong, M.D.",1
"7974","23319971","atx 787",1
"7975","233204287","Eduard Roccatello",1
"7976","233328259","Kathleen Edwards",1
"7977","23339292","Robert Martin",1
"7978","23342500","Lola Goheen",1
"7979","23353927","rick nagasawa",1
"7980","23354190","Sarah",1
"7981","233609943","Child Mind Institute",1
"7982","233782573","Robert Perez",1
"7983","233842454","Justin Amash",1
"7984","23386530","irene haralabatos",1
"7985","23391241","Elaine Otf Nichols",1
"7986","233929384","MEDIZIN & MARKT",1
"7987","2339891","Jason Gooljar",1
"7988","23399646","Nina Hartley",1
"7989","233999698","Conservative Byte",1
"7990","234014087","Frederica Wilson",1
"7991","234024969","Richard Keane",1
"7992","234155215","Greg Halvorson",1
"7993","234182130","Hadeel Ladki",1
"7994","234406945","Gov. Dennis Daugaard",1
"7995","234493276","Bob King",1
"7996","23449593","Hannahighpoint",1
"7997","234496435","Parker Ramsdell",1
"7998","23450558","PA Democrats",1
"7999","23450564","Julie ",1
"8000","234521889","ILHealthMatters",1
"8001","234535697","RootsAction",1
"8002","234537314","TheFactoryTs&Vintage",1
"8003","23474111","STOP GOP LIES",1
"8004","23474255","Women'sHealthTopics ",1
"8005","234781871","Adrienne Cyrisse",1
"8006","234797704","Rep. Austin Scott",1
"8007","234808939","CBS Washington",1
"8008","234839062","EdelmanDC HealthTeam",1
"8009","23485514","Michael Greer",1
"8010","23509204","Jeremy Wallace",1
"8011","235128947","Catholic Blogs",1
"8012","23518293","Debra Crenshaw",1
"8013","235205859","Kirk Adamson",1
"8014","235258843","Congressman Landry",1
"8015","23528594","Eric Lach",1
"8016","23529294","Victoria Randall",1
"8017","23532398","Carlton Morton",1
"8018","23543493","Jonathan Golob",1
"8019","23560566","Lisa",1
"8020","235733218","sky king",1
"8021","235887538","PatrickHenry",1
"8022","23591916","Macon State College",1
"8023","23593446","David N. Cicilline",1
"8024","235936799","Dan McConnell",1
"8025","23600262","Eleanor H. Norton",1
"8026","236052708","Rogue Yoga",1
"8027","23609996","Cancer and Careers",1
"8028","236122100","Daniel Brown",1
"8029","23612917","andy t",1
"8030","236149457","IdahoIndependent",1
"8031","23617498","Capital Tonight",1
"8032","236182540","Time Crunched",1
"8033","236234671","Mark Pazniokas",1
"8034","23623939","Taylor",1
"8035","236268614","Winyan Staz Wakien",1
"8036","23628021","Indiana Democrats",1
"8037","23634158","Mark Hagen",1
"8038","236446518","Rep. Rick Berg",1
"8039","236511574","Gary Peters",1
"8040","23653823","Ari Ezra Waldman",1
"8041","23654986","Erin Bodyshot",1
"8042","236553538","Craig Chariton",1
"8043","23663116","Judith Graham",1
"8044","236645572","TheMadisonProject",1
"8045","236889764","Khelan Bhatia",1
"8046","236980856","Stefanie M Crews.",1
