"","id","name","weight"
"3185","231094495","Zach Green",4
"3186","23120241","Sean",4
"3187","23153785","Nancy Milholland",4
"3188","23269838","Green Squirel",4
"3189","233643186","Keeley Mullis",4
"3190","23468661","Andrew Luck",4
"3191","234813101","Donald Palmisano Jr.",4
"3192","23519653","Fuse Washington",4
"3193","235760807","Catwoman",4
"3194","235887538","PatrickHenry",4
"3195","236089410","Paul Delaney",4
"3196","237299871","Mo Brooks",4
"3197","237345176","Schnitt Show",4
"3198","2384071","Tim O'Reilly",4
"3199","23924532","The Looking Spoon",4
"3200","23967935","Ian Swanson",4
"3201","239958055","Rita Grace",4
"3202","23999515","Kaiser Health News",4
"3203","240427862","David B. McKinley",4
"3204","240843175","Liberty News Network",4
"3205","242139487","Linda Langham",4
"3206","24426634","al walker",4
"3207","245511321","Sen. Michelle Benson",4
"3208","246898347","Zilla Stevenson",4
"3209","2471871","Tom",4
"3210","24773493","Rep. Trent Franks",4
"3211","248845681","Learn Liberty",4
"3212","25108095","Harold Stickeehands",4
"3213","252726249","99ermikeb",4
"3214","253424525","Team CAPE PAC",4
"3215","254287052","Tina Winsett",4
"3216","25446308","Ohio College GOP",4
"3217","25533583","Mark Alexander",4
"3218","256034361","Thomas Jeffers",4
"3219","256732616","Derrick Coleman",4
"3220","257630689","Steve Czaja",4
"3221","257643702","angelforever",4
"3222","25872911","laynie  ",4
"3223","25916881","Mark Davis",4
"3224","25990183","The_Q",4
"3225","260335859","Christy Anderson",4
"3226","260479308","Tea Party Cheer",4
"3227","26053846","Mark Ross",4
"3228","26092300","Sher ",4
"3229","261074207","Not Bill Walton",4
"3230","26199079","Anthony Bialy",4
"3231","262223982","Jeff Greenfield",4
"3232","263323635","AngryDem",4
"3233","26390376","Becky",4
"3234","26395193","Brian Garst",4
"3235","264268489","Bob Gaskin",4
"3236","264928711","Steve Zorowitz",4
"3237","26548315","Soledad O'Brien",4
"3238","265530743","USArmy_Vet",4
"3239","26670829","Chris Dashiell",4
"3240","26812918","Ellen Wetherill",4
"3241","273055221","SJG",4
"3242","273376463","Jamie L. Melton",4
"3243","273664783","Jared A.",4
"3244","274136152","Mindy Brooks",4
"3245","27427649","Gary Arpin",4
"3246","274523970","Matt Rooney",4
"3247","27506559","A. V.",4
"3248","276842152","Sherri Yeatts",4
"3249","28062048","Deborah Culver",4
"3250","28135590","Heather D Gibson",4
"3251","28226033","Ron Paul",4
"3252","28263009","EJM421",4
"3253","28337267","@philatppatriots",4
"3254","28363009","Linda Dapper",4
"3255","284655811","Kristen Campbell",4
"3256","28611914","Ellie ",4
"3257","286279639","C. Bamford",4
"3258","28628850","GregGutfeld",4
"3259","28671522","Endtime News",4
"3260","28685202","Pauline Revere",4
"3261","287141573","Christel _Wirt",4
"3262","288452305","AB",4
"3263","29265399","Jack Tomczak",4
"3264","292972175","HELP Committee GOP",4
"3265","29309901","Eric W. Dolan",4
"3266","294620265","Wendi",4
"3267","29706898","Suzanne Brodbeck",4
"3268","297552072","Rick Berg",4
"3269","299161165","Teresa B",4
"3270","299764235","GAO4P",4
"3271","299983531","Ian",4
"3272","30035591","Ryan Cross",4
"3273","301278118","TeacherDad",4
"3274","304140582","The Thinking Voter",4
"3275","30559248","Joseph Ruotolo",4
"3276","308133111","ShareTheConstitution",4
"3277","30887299","Don Frascinella",4
"3278","309475704","scottinnj",4
"3279","311137675","Chris Child",4
"3280","311786572","Tim DeWitt",4
"3281","313091751","Dan Savage",4
"3282","314731056","Joe Knapp",4
"3283","315002735","Champion News",4
"3284","315511888","LittleMargaretNan",4
"3285","31703974","oldmomster",4
"3286","319797347","Michelle Witt",4
"3287","32043154","RJ Moeller",4
"3288","323468251","New York Times Live",4
"3289","32498545","Damon Lindelof",4
"3290","32505133","Michelle K",4
"3291","325362884","Rebel Chick",4
"3292","32724404","Gary Wortz",4
"3293","328053246","Terence Novak",4
"3294","328064956","Sally",4
"3295","328441739","Hugh Glass",4
"3296","328708042","Karen Hurst",4
"3297","330803110","LibertyTango",4
"3298","33084318","Susan ",4
"3299","331639841","Chris Rock",4
"3300","333727176","Zalaikha Lodin",4
"3301","333835573","KaDe Buxton",4
"3302","335066641","Travis McCormick",4
"3303","33519870","CJ Werleman",4
"3304","335453233","B. Dog",4
"3305","335544497","MAMA JUKES ",4
"3306","33590667","F.R. Newbrough",4
"3307","336328667","Al Gorelioni",4
"3308","33938700","Jamie Weinstein",4
"3309","34127170","Anna Nix",4
"3310","341305767","Laurence ",4
"3311","34393808","The Great One",4
"3312","345277046","Gregoré",4
"3313","34613951","Bloomberg Law",4
"3314","347001399","Rev. Keith Roberts",4
"3315","348280026","Trent",4
"3316","348661583","Simon Albert",4
"3317","349151934","ConservativeCrusader",4
"3318","349341969","Sara",4
"3319","349389652","Mulligan ",4
"3320","350607944","Jessica Lynn",4
"3321","352742371","DefeatRomney",4
"3322","353428725","Michael Cessac",4
"3323","35414382","Joe",4
"3324","354536012","N4CER",4
"3325","35654845","Michael Spence",4
"3326","356567622","I.M. Freedomlover",4
"3327","35936083","Steve Narducci",4
"3328","360552136","ohpcenter.org",4
"3329","36079719","Carl Mathiesen",4
"3330","361887912","Missouri Journal",4
"3331","361993677","CynthiaSpeaks",4
"3332","364510729","Larry K",4
"3333","36553096","Missy",4
"3334","36556446","Grottahouse",4
"3335","366403007","Crispin Armon Gipson",4
"3336","36772213","Robert",4
"3337","368101924","Renata Grossi",4
"3338","371483322","The Brandt Standard",4
"3339","37235353","Robert Godwin",4
"3340","372889600","Brad Callaham",4
"3341","373397618","PAPARAZZINC",4
"3342","373407963","Mary Margaret""",4
"3343","375334405","Chris Vaughn",4
"3344","37594165","Jack Lien",4
"3345","377100987","BitterlyClinging",4
"3346","377565477","Liberal Effects",4
"3347","378154348","Wright McLeod",4
"3348","378174594","Tony",4
"3349","379535242","speaking for freedom",4
"3350","38141157","Jennifer Raiffie",4
"3351","38284349","Wayne Allyn Root",4
"3352","383889183","Chris Cook",4
"3353","385024579","Wil Cardon",4
"3354","38705789","Desert Beacon",4
"3355","387808879","Bossman",4
"3356","39155029","Manu Raju",4
"3357","392398977","Mary",4
"3358","395010659","Daniel San",4
"3359","395045176","David Kahane",4
"3360","39510422","RJC National",4
"3361","395487463","Newt",4
"3362","400420473","Obama for America DA",4
"3363","400452123","Thomas Crews",4
"3364","40109601","Sue Merriner",4
"3365","40173562","Francis1928",4
"3366","403647191","Ian Shilling",4
"3367","40522867","Rep Party-LA County",4
"3368","405383139","Steven Wayne Owen",4
"3369","40745568","Christine O'Donnell",4
"3370","408969092","David J White858",4
"3371","40928206","Allison Moore",4
"3372","409456907","NowWithAlex",4
"3373","409492653","Bill Randles for Gov",4
"3374","4107581","Peter Suderman",4
"3375","41135782","Chris Tomlin",4
"3376","411619720","Audacious Capitalist",4
"3377","41174721","John C. Pechette",4
"3378","414304780","Obama Translated",4
"3379","414522957","AmericaLuvsMitt",4
"3380","41598349","Amy Blue",4
"3381","417388541","Jim Chookagian",4
"3382","417555923","Diana Rae",4
"3383","418410620","Art",4
"3384","419029285","Trudy Wade ",4
"3385","427848412","We Pick Rick",4
"3386","429653847","Debbie Saunders",4
"3387","43143358","KQED Health",4
"3388","432284932","C Lombardi, Esq.",4
"3389","433797384","Karen, RN",4
"3390","43382705","Norm Smaligo",4
"3391","43395057","C_largoRN (Cindy)",4
"3392","434462088","Frantz",4
"3393","43919633","Brian Kilmeade",4
"3394","44135635","Dino LaMeekster",4
"3395","44264328","TwiloGuy73",4
"3396","443159289","Lisa Klein",4
"3397","443224827","Lisa Aarstead",4
"3398","44353878","Christine Armstrong",4
"3399","444851067","catherine adair",4
"3400","44707136","Brian Erbland",4
"3401","44769565","sdog",4
"3402","44978716","Mark Follman",4
"3403","452385637","DavidWagner",4
"3404","45413198","Bob Krause",4
"3405","454423088","KimJongNumberUn",4
"3406","45658900","Paul Williams",4
"3407","45671898","Karen Finney",4
"3408","45683236","Lefty",4
"3409","45695510","Matt Ross",4
"3410","459593774","Vote Mourdock2012",4
"3411","460405170","Real News",4
"3412","46099935","Angela ",4
"3413","46136742","American Patriot",4
"3414","461376534","IB4Newt!",4
"3415","46251367","FW6109",4
"3416","463204813","Jola Mehmeti",4
"3417","463514191","zipcomma",4
"3418","466519303","John Nichols",4
"3419","472867507","Andy Marshall",4
"3420","47453385","marc mantone",4
"3421","47601119","Greta Villani",4
"3422","47632905","Jordan Fabian",4
"3423","47681231","Stuart ",4
"3424","478203018","Peter Hart",4
"3425","478936540","Eric Hovde",4
"3426","479137981","ProLifeMommy4Newt",4
"3427","479707786","YJConservatives ",4
"3428","480687629","ProgressMass",4
"3429","48115928","Congress.org",4
"3430","48132847","Mike Konczal",4
"3431","48442262","Obama FAIL",4
"3432","487255959","Dr. Marisha Agana",4
"3433","487769182","suzanne ostrowski",4
"3434","48996938","Zac",4
"3435","49021031","Terri Harvey",4
"3436","49324978","Daily News",4
"3437","493274199","Ira Pickett",4
"3438","494213047","Chic",4
"3439","49646990","Mr. Simple C. Sense",4
"3440","499388020","Political X ",4
"3441","501346233","chevycap1948",4
"3442","50317463","Michael Steele",4
"3443","50349525","Sam Adams",4
"3444","50376557","Doug Powers",4
"3445","50729420","Glenn Bertsch",4
"3446","507816860","Josh Mandel 4 Senate",4
"3447","50968105","Steven Bayrd",4
"3448","509703930","Imarkex",4
"3449","51228911","US Rep. Mike Turner",4
"3450","51228973","Working America",4
"3451","512676419","The Real Frat Moves",4
"3452","51484297","Marina",4
"3453","51913011","Jeff Jacoby",4
"3454","52235229","Emily Anne",4
"3455","524349790","Whez YO Dolla?",4
"3456","524915381","Deletta Dean",4
"3457","526711239","TwistedMartian",4
"3458","527721785","TeamTommy",4
"3459","530872862","Obama Agenda",4
"3460","531775431","Robert Mathis",4
"3461","531903960","Ruth Yoder",4
"3462","534676732","Pineapple Candidate",4
"3463","53501733","Bill Riley",4
"3464","53517199","Rey Johnson",4
"3465","536893120","SPQR",4
"3466","539082370","AL  #LNYHBT",4
"3467","53999460","GlockLady",4
"3468","540141486","CatoEvents",4
"3469","5402612","BBC Breaking News",4
"3470","541406653","Joe Hayes",4
"3471","54622050","Michael C. Bender",4
"3472","546423154","Diane",4
"3473","54647745","AFP-NC",4
"3474","547834846","Swing States",4
"3475","5484532","Brian Faughnan",4
"3476","549733625","Diane Nawrocki",4
"3477","553871022","BreitTwit",4
"3478","555655655","Å Burton ©",4
"3479","556368202","Politically Trending",4
"3480","55655935","National Law Review",4
"3481","558271726","Jan Moore",4
"3482","55931763","Rooster Pisces",4
"3483","560645183","Cynthia Mengele",4
"3484","56167383","Courtney Somers",4
"3485","564788048","Jodi",4
"3486","565099406","DemocratsAreKKKpukes",4
"3487","56512634","VICTORY!",4
"3488","569546005","BattleSwarm",4
"3489","577831831","Tracy's Right",4
"3490","57892088","Impeach Hussein",4
"3491","582244567","Lass4Liberty",4
"3492","583113311","Liberal Librarian",4
"3493","587733333","Beth ¥SDMF¥",4
"3494","58853276","Martha",4
"3495","592070800","FreedomPhile",4
"3496","59284756","ElliePTweet (Tina)",4
"3497","596135184","ricsid",4
"3498","59636925","Bobby D.",4
"3499","596734648","PDA Arizona",4
"3500","599477012","Publius Scion",4
"3501","599503354","PelosiPress",4
"3502","60100421","Aaron",4
"3503","60142787","MOTUS",4
"3504","602973061","Lindz P",4
"3505","60354031","carol",4
"3506","607442060","John Doe",4
"3507","61051685","StayInformed",4
"3508","61340600","Teri ",4
"3509","616342385","CA conservative",4
"3510","61776145","Liberty Bell",4
"3511","61842393","Keith Hennessey",4
"3512","621440540","Lara Button",4
"3513","621750689","Laura Van Overscheld",4
"3514","62645216","PattiO",4
"3515","62774102","Filtered News",4
"3516","63210454","Maxi #iamthe53",4
"3517","63219728","MC2U",4
"3518","63483573","Bill Hughes",4
"3519","6393032","Liz Mair",4
"3520","64813290","Jason Febery",4
"3521","64916983","Josh Gerstein",4
"3522","65120302","Ashley Sewell",4
"3523","65228322","Neal D.",4
"3524","6576292","Jordan Haverly",4
"3525","66324482","Mary Sue",4
"3526","67322084","tannngl",4
"3527","67356654","NHGOP",4
"3528","68754498","MichaelLoBurgio",4
"3529","69412801","Debra Parker",4
"3530","6999982","Zac Moffatt",4
"3531","70133171","American & Proud"" ",4
"3532","70477603","Greg Hedgepath",4
"3533","715044396","Lisa ",4
"3534","71631772","GreenPus",4
"3535","716520756","SeaDaisy",4
"3536","71691333","Cole Streeper",4
"3537","72113990","Proud Infidel",4
"3538","72490238","Todd Osborne",4
"3539","72610882","Maria Sheffield",4
"3540","72798486","Nam Vet""",4
"3541","74165970","No Communism",4
"3542","74560134","Modern Comments",4
"3543","75045023","Charlie Norris",4
"3544","75112589","Jim Mullen",4
"3545","75579386","PDX",4
"3546","75797367","Daniel Drezner",4
"3547","75872671","Just Little Ole Me",4
"3548","75944553","Nida Khan",4
"3549","75946288","Mary",4
"3550","76145471","Mom of 7 great kids!",4
"3551","76692861","Obama for America TX",4
"3552","76808845","CHARLES  WESLEY",4
"3553","768701474","Rae Sky",4
"3554","7712832","Jana",4
"3555","7744592","TODAY ",4
"3556","778057","Andy Carvin",4
"3557","7794142","digby",4
"3558","78411195","N",4
"3559","789552968","Jared Smith",4
"3560","79031518","Elayne Boosler",4
"3561","792853934","Invisible Obama",4
"3562","798456859","kathrynezell",4
"3563","81642499","J. R. Highley",4
"3564","820585","Baratunde",4
"3565","820694","Liza Sabater",4
"3566","8216772","The Denver Post",4
"3567","82512057","Tom Dudchik",4
"3568","83136050","No Turning Back",4
"3569","83455758","Mark",4
"3570","83668232","Jesse Ferguson",4
"3571","84615425","Knifework",4
"3572","850599062","November 6th 2012",4
"3573","85159106","~JL ",4
"3574","85205687","magicalinspire",4
"3575","860608578","Chuck",4
"3576","861418771","ThingsRepublicansSay",4
"3577","88112161","Marta ",4
"3578","8839632","NBC Nightly News ",4
"3579","89017031","NFIB Live ",4
"3580","89193992","Sam Brownback",4
"3581","90208837","VaPatriot",4
"3582","90783816","The Daily Beck",4
"3583","91386979","Peter Alexander",4
"3584","91729248","Jesse LaGreca",4
"3585","91734908","Rock",4
"3586","91907660","Trevor Loudon",4
"3587","93035126","Ohio 4 Palin",4
"3588","93303821","Bergmann for Congres",4
"3589","93575832","Bob Latta",4
"3590","94139317","Daniel Foster",4
"3591","97019863","RWJF Human Capital",4
"3592","97245137","Cynthia Tucker",4
"3593","9763482","New York Daily News",4
"3594","98711526","GreatDebateUSA.com",4
"3595","99379480","Michelle",4
"3596","100397994","Obama Hussein",3
"3597","101040161","Neo Blaque",3
"3598","101823726","Rebecca L Baldwin",3
"3599","102692590","Tea Party USA",3
"3600","102716915","Mary Beth Schneider",3
"3601","103247646","djB_MonEy",3
"3602","104615577","CRFB.org",3
"3603","104971300","JaneMiami",3
"3604","105604742","Cyrus Wagner",3
"3605","105892267","Rampart Media",3
"3606","106182754","Richard Schiff",3
"3607","10728582","Rich Disney",3
"3608","107795399","Adrian Grenier",3
"3609","107807966","Will Weatherford",3
"3610","10886522","Tavis Smiley ",3
"3611","109081931","Anna Nash ",3
"3612","109979045","Meredith Dake",3
"3613","110296826","Elizabeth",3
"3614","110445334","Megyn Kelly",3
"3615","110823581","Macon Phillips (EOP)",3
"3616","111671288","John Boozman",3
"3617","111786667","#HOLYLIFE",3
"3618","11252962","Derrick N Ashong",3
"3619","112549655","Politic365",3
"3620","11256622","Lynn",3
"3621","113080892","Republican Guide",3
"3622","11389462","Doug Masson",3
"3623","114052827","P2 Blogs",3
"3624","114388293","Kristi Noem",3
"3625","11650202","caoilfhionn1",3
"3626","116836560","Paul Lindsay",3
"3627","117176826","Talk Radio",3
"3628","117200024","Phillip ",3
"3629","117313646","RenoDude",3
"3630","118092883","speedyjerry.com",3
"3631","118460890","Don't stay silent!",3
"3632","119446086","Kimberly Balega",3
"3633","119972954","April ",3
"3634","120172429","Jimmy Nickles",3
"3635","120269996","Toddy Littman",3
"3636","12073782","Brian K",3
"3637","122207745","Special Report Team",3
"3638","12266442","Janelle Monae",3
"3639","123358058","Rick Gorka",3
"3640","123407668","Nolan McNamee",3
"3641","12354832","Kasie Hunt",3
"3642","123648559","Aaron Jubrey",3
"3643","124061599","NullIfication",3
"3644","124224165","Fred Upton",3
"3645","124308387","Kelly Fenton",3
"3646","124564690","Inglewood Jack",3
"3647","125565867","Kitty Fitzgerald",3
"3648","12575462","Keva",3
"3649","125980963","PharmD",3
"3650","126028024","FoxxiLiberal",3
"3651","127289811","Trespatines",3
"3652","12765522","Washington State GOP",3
"3653","12811952","Suntimes",3
"3654","128449177",".",3
"3655","128924568","Samantha ",3
"3656","130684893","Andrew C. McCarthy",3
"3657","131020730","None of the Above",3
"3658","131500972","Huffington Post Blog",3
"3659","13159032","NBR",3
"3660","131839804","Ryan",3
"3661","132235696","State Policy Network",3
"3662","13225522","TiffaniHillPatterson",3
"3663","132998391","Flippin UID",3
"3664","133570135","Jaxx",3
"3665","13361922","Stephen C. Rose",3
"3666","133828164","It's not me! ",3
"3667","134418819","Worcester Tea Party",3
"3668","134849548","Eleanor Clift",3
"3669","135379789","NickHowser",3
"3670","13787352","NPR Health News",3
"3671","138198246","Linlee",3
"3672","138517153","Kevin Nolan ",3
"3673","138805685","Denise Taylor",3
"3674","139283160","Alexander Higgins",3
"3675","139556442","BlackSheepReport.com",3
"3676","14049145","Jay Newton-Small",3
"3677","14084847","Charmaine Yoest",3
"3678","14085040","The Miami Herald",3
"3679","14087183","Michael D Jensen",3
"3680","14094741","someecards",3
"3681","14095099","Ann ",3
"3682","140953625","PoliticalTees&More ",3
"3683","14143921","Care2.com",3
"3684","14166714","jon hendren",3
"3685","14180091","Oregonian Politics",3
"3686","14185317","Jennifer Granholm",3
"3687","14189016","Rob Port",3
"3688","142083733","Kiril Sanos",3
"3689","14225587","bamabelle",3
"3690","142849190","Bill Harnsberger",3
"3691","142885184","Blake",3
"3692","14304462","Tampa Bay Times ",3
"3693","14334057","Freedom Foundation",3
"3694","14347931","roadkillrefugee",3
"3695","14352112","Eric Odom",3
"3696","14402269","txvoodoo",3
"3697","1449701","Benjamin Kruse",3
"3698","145450074","Jason Stanford",3
"3699","14550221","Christina Xu",3
"3700","14554800","Fr. John Zuhlsdorf",3
"3701","145815368","Trending on JDSupra",3
"3702","14609435","Maria Lia Calvo",3
"3703","146099226","The Hill Healthwatch",3
"3704","14668992","NightBlogger",3
"3705","147107266","Palate Exposure",3
"3706","14720411","mikepfs",3
"3707","14749923","Reboot Congress",3
"3708","14753225","Pat120",3
"3709","14773379","Dina Fraioli",3
"3710","14800270","Harvard Biz Review",3
"3711","14865644","Alex Holodak",3
"3712","14869587","albertmohler",3
"3713","14885540","KQED News",3
"3714","14933838","Bill Hennessy",3
"3715","1496971","Global Grind",3
"3716","15109516","Scotus",3
"3717","151106990","Brookings",3
"3718","15147009","Jo",3
"3719","151638743","Jordán Schumer",3
"3720","152043061","Uncommon Sense Blog",3
"3721","15205606","Matthew McGregor",3
"3722","15226143","Wren Meyers",3
"3723","152478247","Frank-Pharma Czar",3
"3724","15247865","nstehle",3
"3725","152493341","Team Mitt",3
"3726","15274064","NEGOP",3
"3727","15281391","TheStreet",3
"3728","153123083","Maddow App",3
"3729","15365985","Seton Motley",3
"3730","15369857","Martin (ÞèØÙß)",3
"3731","153918226","Greg Letiecq",3
"3732","15416739","Stan Scates",3
"3733","15426911","Joe Sudbay",3
"3734","15466988","Pete Dominick",3
"3735","154994801","KrisAnne Hall",3
"3736","155007941","Maxine Baptiste",3
"3737","15513604","fox & friends",3
"3738","155303110","Faith",3
"3739","15531152","mabvet",3
"3740","15537855","Kerry Picket",3
"3741","15555396","710 KURV",3
"3742","15612282","Lady Libertas",3
"3743","15628274","Fred Bloem MD",3
"3744","156360412","Luke Londo",3
"3745","15640075","infocyde",3
"3746","15661666","Dersh",3
"3747","1566661","Stephen Hackett",3
"3748","156701165","Jennifer Stefano",3
"3749","15693493","Funny Or Die",3
"3750","157015247","Deena Winter",3
"3751","157046198","7thAmendmentAdvocate",3
"3752","15709088","Walt Gilbert",3
"3753","15711730","Terri",3
"3754","15741263","Mike Warren",3
"3755","15745657","mckalip",3
"3756","157862687","S. Douglas",3
"3757","15827095","Jennifer Burke",3
"3758","15876673","Stephanie Klick",3
"3759","15896829","Rick Newman",3
"3760","15901113","davecatanese",3
"3761","15935028","Jason W Hoyt",3
"3762","15938224","B1n4ry_M4xX",3
"3763","15995683","OpenThreads",3
"3764","16017924","Johnnie Moore",3
"3765","16018516","Jennifer Haberkorn",3
"3766","16030076","Malia Rulon Herman",3
"3767","16032629","Richard Press",3
"3768","160358278","Alex P Keaton",3
"3769","16039421","RedCounty.com",3
"3770","16058545","Rick Moore",3
"3771","160591174","Gulag Bound",3
"3772","160682917","Kim ",3
"3773","16080891","nightingalern",3
"3774","16082787","slackadjuster",3
"3775","16109950","aurich109",3
"3776","16132283","gemimms",3
"3777","161456486","Arsenio Hall",3
"3778","161478167","Francis X. Becker",3
"3779","16148677","yaf",3
"3780","16170115","ShelbyKnox",3
"3781","16188476","D Bruce Wms ",3
"3782","162245167","Antonio Martinez",3
"3783","16228398","Mark Cuban",3
"3784","16232940","MichaelPatrick Leahy",3
"3785","16259734","charleywest",3
"3786","16262329","Thomas Peters",3
"3787","16265835","Jerry  Jones",3
"3788","16315197","Ray Hussein Obama",3
"3789","163171069","Objectivism News",3
"3790","16356190","AMERICAblog",3
"3791","16374260","Terri Campbell",3
"3792","164388165","Elisabeth ",3
"3793","16457416","Elisabeth Meinecke",3
"3794","164634346","Jon Pavlovsky",3
"3795","16464121","Alice Nelson",3
"3796","16504629","gretchen hamel",3
"3797","165500098","Bob ",3
"3798","165511377","Andy Richter",3
"3799","16552733","Chris Lavoie",3
"3800","165622748","The Doctor Weighs In",3
"3801","165811083","R E B E C C A Y",3
"3802","166557607","Adrian Moore",3
"3803","16666806","UPI.com",3
"3804","166721424","B4NConservative",3
"3805","16687344","Ilya Shapiro",3
"3806","16703650","DebbieWilliams",3
"3807","16742973","ELAMAR",3
"3808","16782320","JAMSRIDE THINKING ",3
"3809","167958868","LaurieT333",3
"3810","168280744"," Vandalay Industries",3
"3811","16847525","Valerie ",3
"3812","16896485","Inc. ",3
"3813","16916445","Adam Kokesh",3
"3814","16937669","mp",3
"3815","16950628","Wendell Potter",3
"3816","16986949","Eric H.",3
"3817","169949565","k.c.",3
"3818","17004618","Nicholas Kristof",3
"3819","17025312","Chandler Epp",3
"3820","17041092","Bren",3
"3821","17060573","ComfortablySmug",3
"3822","170811541","Donn La Rossa",3
"3823","17104437","micjb",3
"3824","17141349","Greytdog",3
"3825","17143528","Aaron Diaz",3
"3826","17159461","ClearlyNM",3
"3827","171605031","Nicole ",3
"3828","17217995","LauraNo",3
"3829","17235172","Michigan GOP",3
"3830","17235959","Henry Jennings",3
"3831","17258301","drhug",3
"3832","172612269","James VanLaningham",3
"3833","17290902","CMD's PR Watch",3
"3834","17312357","GStuedler",3
"3835","17325048","Linoge",3
"3836","173698402","Ruth",3
"3837","174110843","Jon Lovett",3
"3838","17428134","Bruce",3
"3839","17431654","john roderick",3
"3840","17518305","LTrover",3
"3841","175297413","waterwynd",3
"3842","17544524","Todd Rokita",3
"3843","175954528","Justin G. Till",3
"3844","175991285","Darci",3
"3845","17643749","Bret",3
"3846","17659636","Jonas Grumby",3
"3847","17686219","lemoncake28",3
"3848","177182882","Pat Barnhart",3
"3849","17721875","CavGuynCO",3
"3850","17735666","John Sambrook",3
"3851","17760814","Karen Jones",3
"3852","17788326","Pro-Sarah",3
"3853","178114153","Georgia Tauchas",3
"3854","17823790","southernavenger",3
"3855","17890701","DonnaRenee",3
"3856","17904692","Rick Sheridan",3
"3857","17907578","Dina Titus",3
"3858","17914526","Aaron Gardner",3
"3859","17918065","Susan B Anthony List",3
"3860","17920055","HWDRepublican",3
"3861","17932685","Lee Martin",3
"3862","17940521","Andrew_Langer",3
"3863","179487856","Kate",3
"3864","17979132","Joseph Dozier",3
"3865","18014625","Troy Stephens",3
"3866","18015940","kentrod",3
"3867","18020819","deadvoter",3
"3868","180259780","LibertyShovel",3
"3869","180564847","Jay jones",3
"3870","18086993","City Journal",3
"3871","18099489","DerekBrigham",3
"3872","18102933","RightSideNews",3
"3873","18123036","sydeffects",3
"3874","181292375","Alan Levesque",3
"3875","181376378","@melissa5001",3
"3876","18139456","Bearing Drift",3
"3877","18149465","KNX 1070 NEWSRADIO",3
"3878","18163042","FRC",3
"3879","18169110","Jim  Lakely",3
"3880","18244350","A. Rascal",3
"3881","18248403","THCBstaff",3
"3882","18317325","LEETERRYNE",3
"3883","18320874","Jeremy Bird",3
"3884","18323740","Kellen",3
"3885","184136149","Mark Halperin",3
"3886","18416448","The C Monster",3
"3887","184219573","Citizen Tweets",3
"3888","184270826","Madison",3
"3889","18449536","©FRankie J""",3
"3890","18498358","Dale Franks",3
"3891","184997953","Thomas Kayler",3
"3892","18605897","Joe Hill",3
"3893","18614189","Maggie Thornton",3
"3894","186142392","Asia Reeves",3
"3895","18618463","CatsPolitics",3
"3896","18637396","Sara Murray",3
"3897","18646934","Micheal Stinson",3
"3898","18684636","Caleb Brown",3
"3899","187221051","Jonathan Blake",3
"3900","18766459","Touré",3
"3901","187832891","Patrick O. Henry",3
"3902","18812689","Valerie Caras",3
"3903","18967498","Glenn 'GT' Thompson",3
"3904","19012514","Ron Dickerhoof Jr.",3
"3905","19065008","Jake DiMare",3
"3906","19077055","KAREN D",3
"3907","19091173","Steven Crowder",3
"3908","19117286","The Arquette Sisters",3
"3909","191225092","PP Advocates AZ",3
"3910","19154465","Sarah Bowman",3
"3911","191662607","K-STAR Talk Radio",3
"3912","19203600","Dr.Christine B Aria ",3
"3913","19270394","Nick Rizzuto",3
"3914","19327925","Ryan Nichols",3
"3915","193325576","Capitol Quickies",3
"3916","193451659","actionsbyt",3
"3917","19355725","Health Blog",3
"3918","193964199","barbara",3
"3919","194233791","Mary Fallin",3
"3920","19427945","driftglass",3
"3921","194855672","Wolfster",3
"3922","195490707","Dave Zee",3
"3923","19568591","Ana Navarro",3
"3924","19616327","Rep. Mary Bono Mack",3
"3925","196702911","Chris Of Rights",3
"3926","197404857","Bruce P. Knight",3
"3927","19766278","T.R. Talbert",3
"3928","19785281","Lauren Young",3
"3929","19795220","Christopher Gill",3
"3930","19859580","Jack",3
"3931","19884087","rick jones",3
"3932","19940085","Guy Cecil",3
"3933","20053279","Staff",3
"3934","200666467","Picasso Kat",3
"3935","20073874","Examiner Politics",3
"3936","20079353","Larry II",3
"3937","20094138","Real Clear Politics",3
"3938","201040011","Tim Gabriel",3
"3939","20215316","Thomas Del Beccaro",3
"3940","202415747","Richard Lewis",3
"3941","20251654","ALEC",3
"3942","20268298","John",3
"3943","2030711","Matt Stoller",3
"3944","203803137","Reality Agent",3
"3945","20410936","Acharnedokument",3
"3946","20463418","Campus Progress",3
"3947","205336320","Victoria R Coley",3
"3948","20539213","Merle",3
"3949","20572543","Action ",3
"3950","205992144","Yogich",3
"3951","20616741","Steve Schale",3
"3952","20645605","Susan Campbell",3
"3953","206527461","Patti Jury",3
"3954","20653637","Ben Miller",3
"3955","20833525","John Monahan",3
"3956","20834145","Conservagent1",3
"3957","20852175","Norm Clark",3
"3958","209799574","Nicola J. Fiorvento",3
"3959","20992322","Anthony Bradley",3
"3960","20994117","Eric Hogue",3
"3961","20999061","Melinda Teaford",3
"3962","210071271","Founding Ideals",3
"3963","21040094","Bryan Longworth",3
"3964","211420609","Steve Stivers",3
"3965","211530910","Bill Johnson",3
"3966","21166822","Theresa Smith",3
"3967","211939351","D. Arthur Watson",3
"3968","21215371","Damien Fahey",3
"3969","21252618","Jake Sherman",3
"3970","21279472","Renee Hulshof",3
"3971","213015127","Jolene Blalock",3
